Location_Dartmoor,Location_Moree,Location_WaggaWagga,Temp_diff,Humidity3pm,Location_Darwin,WindDir9am_ENE,RainTomorrow
False,False,False,3.8000000000000007,30.0,False,False,0
False,False,False,4.9,72.0,False,False,0
False,False,False,2.6999999999999993,52.0,False,False,0
False,False,False,5.100000000000001,15.0,False,False,0
False,False,False,7.199999999999999,33.0,False,False,0
False,False,False,0.5,62.0,False,False,0
False,False,False,4.699999999999999,52.0,False,False,0
False,False,False,6.9,67.0,False,False,0
False,False,False,3.6000000000000014,86.0,False,False,0
False,False,False,4.399999999999999,61.0,False,False,0
False,False,False,9.000000000000002,46.0,False,False,0
False,False,False,0.6999999999999993,70.0,False,False,0
False,False,False,3.500000000000001,98.0,False,False,1
False,False,False,7.0,25.0,False,False,0
False,False,False,2.0,47.0,False,False,0
False,False,False,2.3999999999999986,62.0,False,False,0
False,False,False,11.1,33.0,False,False,0
False,False,False,4.1,42.0,False,False,0
False,False,False,9.099999999999998,44.0,False,False,0
False,False,False,6.899999999999999,31.0,False,False,0
False,False,False,0.29999999999999716,73.0,False,False,1
False,False,False,6.300000000000004,28.0,False,False,0
False,False,False,2.3000000000000007,69.0,False,False,0
False,False,False,4.799999999999997,61.0,False,False,0
True,False,False,5.299999999999999,66.0,False,False,0
False,False,False,3.8999999999999986,52.0,False,False,1
False,False,False,4.9,74.0,False,False,1
False,False,True,10.000000000000002,31.0,False,False,0
False,False,False,1.1999999999999993,71.0,False,False,0
False,False,False,-0.8000000000000007,93.0,False,False,1
False,False,False,9.200000000000001,31.0,False,False,0
False,False,False,5.799999999999999,46.0,False,True,0
False,False,False,6.5,32.0,False,False,0
False,False,False,2.6999999999999993,64.0,False,False,1
False,False,False,2.5,63.0,False,False,1
False,False,False,8.3,32.0,False,False,0
False,False,False,2.3999999999999995,79.0,False,False,1
False,False,False,-0.6999999999999993,46.0,False,False,1
False,False,False,5.5,42.0,False,False,0
False,False,False,10.600000000000001,9.0,False,False,0
False,False,False,5.500000000000002,26.0,False,False,0
False,False,False,7.899999999999999,32.0,False,True,0
False,False,False,7.299999999999999,27.0,False,False,0
False,False,False,1.0,62.0,False,False,1
False,False,False,6.699999999999999,45.0,False,False,0
False,False,False,7.099999999999998,9.0,False,False,0
False,False,False,4.899999999999999,12.0,False,False,0
False,False,False,0.6999999999999993,95.0,False,False,1
False,False,False,12.7,20.0,False,False,0
False,False,False,-0.6000000000000014,99.0,False,False,1
False,False,False,0.6000000000000014,62.0,False,False,0
False,False,False,-0.8999999999999986,91.0,False,False,1
False,False,False,9.700000000000001,52.0,False,False,0
False,False,False,5.199999999999999,69.0,False,False,0
False,False,False,12.799999999999997,17.0,False,False,0
False,False,True,5.9,51.0,False,False,0
False,False,False,6.4,70.0,False,False,1
True,False,False,4.100000000000001,71.0,False,False,0
False,False,False,-0.09999999999999964,55.0,False,False,0
False,False,False,8.399999999999999,34.0,False,False,0
False,False,False,6.5,16.0,False,False,0
False,False,False,6.600000000000001,49.0,False,False,1
False,False,False,7.299999999999997,39.0,False,False,0
False,False,False,14.100000000000001,44.0,False,False,0
False,False,False,8.9,36.0,False,False,0
False,False,False,7.4,74.0,False,False,0
False,False,False,8.3,65.0,False,False,1
False,False,False,9.899999999999999,31.0,False,False,0
False,False,False,-1.5000000000000018,52.0,False,False,0
False,False,False,8.5,30.0,False,False,0
False,False,False,4.900000000000002,43.0,False,False,1
False,False,False,5.600000000000001,41.0,False,False,0
False,False,False,-3.3999999999999986,88.0,False,False,1
False,False,False,4.600000000000001,58.0,False,False,0
False,False,False,2.5,61.0,False,False,0
False,False,False,0.7000000000000028,70.0,False,True,0
False,False,False,1.3000000000000007,88.0,False,False,1
False,False,False,1.5,65.0,False,False,1
False,True,False,4.300000000000001,40.0,False,True,0
False,False,False,1.3000000000000007,50.0,False,True,0
False,False,False,3.5999999999999996,21.0,False,False,0
False,False,False,5.600000000000001,27.0,False,True,0
False,False,False,0.5,59.0,True,False,0
False,False,False,6.800000000000004,16.0,False,False,0
False,False,True,10.5,27.0,False,False,0
False,False,False,-0.29999999999999893,53.0,False,False,0
False,False,False,3.4000000000000004,66.0,False,False,1
False,False,False,-0.09999999999999787,56.0,False,False,0
False,False,False,6.800000000000001,21.0,False,False,0
False,False,False,17.3,22.0,False,False,0
False,False,False,2.0999999999999996,71.0,False,False,1
False,False,False,0.5,88.0,False,False,1
False,False,False,1.8000000000000007,54.0,True,False,1
False,False,False,3.5,62.0,False,False,0
False,False,False,3.099999999999998,44.0,False,False,1
False,False,False,0.8000000000000007,71.0,False,False,0
False,False,False,4.1,84.0,False,False,1
False,False,False,11.0,12.0,False,False,0
False,False,False,5.5,55.0,False,False,0
False,False,False,1.8000000000000007,81.0,False,False,1
False,False,False,1.0999999999999996,81.0,False,False,1
False,False,False,1.0,54.0,False,False,1
False,True,False,4.700000000000003,62.0,False,True,1
False,False,False,1.5,65.0,False,False,0
False,False,False,1.3000000000000043,12.0,False,False,0
False,False,False,3.3000000000000007,50.0,False,False,0
False,False,False,13.2,25.0,False,False,0
False,False,False,9.0,28.0,False,False,0
False,False,False,11.3,27.0,False,False,0
False,False,False,9.099999999999998,21.0,False,False,0
False,False,False,5.199999999999999,32.0,False,False,0
False,False,False,10.399999999999999,20.0,False,False,0
False,False,False,0.6999999999999993,88.0,False,False,1
False,False,False,-4.699999999999999,70.0,False,False,1
False,False,False,2.5,50.0,False,False,1
False,False,False,8.899999999999999,46.0,False,False,0
False,False,False,10.599999999999998,34.0,False,False,0
False,False,False,1.1999999999999993,59.0,False,False,1
False,False,False,-0.5999999999999979,68.0,False,False,0
False,False,False,4.700000000000001,65.0,False,False,0
False,False,True,0.8999999999999986,83.0,False,True,1
False,False,False,2.9000000000000004,61.0,False,False,0
False,False,False,6.800000000000001,23.0,False,False,0
False,False,False,-2.6999999999999993,92.0,False,False,1
False,False,False,1.0999999999999979,68.0,False,False,0
False,False,False,3.4000000000000004,59.0,False,False,0
False,False,False,4.799999999999999,66.0,False,True,0
False,False,False,4.5,44.0,False,False,0
False,True,False,7.400000000000002,33.0,False,False,0
False,False,False,1.299999999999999,92.0,False,False,1
False,False,False,-2.400000000000002,93.0,False,False,1
False,False,False,3.5999999999999996,73.0,False,False,1
False,False,False,5.899999999999999,44.0,False,True,0
False,False,False,3.6000000000000014,76.0,False,False,1
False,False,False,4.5,47.0,False,False,0
False,False,False,1.4000000000000021,72.0,False,False,0
False,False,False,1.1000000000000014,68.0,False,False,1
False,False,False,4.100000000000001,45.0,False,False,0
True,False,False,5.699999999999999,50.0,False,False,0
False,False,False,-3.299999999999997,90.0,True,False,1
False,False,False,6.300000000000001,43.0,False,False,0
False,False,False,0.7999999999999972,62.0,False,False,0
False,False,False,3.4000000000000004,60.0,False,False,0
False,False,False,6.699999999999999,32.0,False,False,0
False,False,False,2.3000000000000007,53.0,False,False,0
False,False,False,4.800000000000001,70.0,False,False,0
False,False,False,7.299999999999997,35.0,False,False,0
False,False,False,-3.6000000000000014,80.0,False,False,1
False,False,False,-5.300000000000001,63.0,False,False,0
False,False,False,14.5,24.0,False,False,0
False,False,False,5.399999999999999,32.0,False,True,0
False,False,False,3.599999999999998,29.0,False,False,0
False,False,False,1.6999999999999993,67.0,False,False,1
False,False,False,5.100000000000001,10.0,False,False,0
False,False,False,8.7,38.0,False,False,0
False,False,False,6.200000000000001,49.0,False,False,0
False,False,False,10.399999999999999,35.0,False,False,0
False,False,False,4.1,49.0,False,False,0
False,False,False,2.200000000000001,70.0,False,False,1
False,False,False,8.600000000000001,57.0,False,False,0
False,False,False,1.799999999999999,57.0,False,False,0
False,False,False,3.3000000000000007,63.0,False,False,0
False,False,False,3.700000000000003,49.0,False,False,0
False,False,False,3.8000000000000007,39.0,False,False,0
False,False,False,7.0,18.0,False,False,0
False,False,False,6.599999999999998,3.0,False,False,0
False,False,False,5.700000000000001,36.0,False,False,0
False,False,False,9.799999999999999,46.0,False,False,0
False,False,True,9.100000000000001,20.0,False,True,0
False,False,False,6.300000000000001,51.0,False,False,0
False,False,False,7.999999999999998,22.0,False,False,0
False,False,False,0.3000000000000007,62.0,False,False,0
False,False,False,9.4,31.0,False,False,0
False,False,False,1.3000000000000007,65.0,False,False,0
False,False,False,3.6999999999999993,55.0,False,False,1
False,False,False,2.5999999999999996,60.0,False,False,0
False,False,False,3.9000000000000004,43.0,False,False,0
False,False,False,3.200000000000001,51.0,False,False,0
False,False,False,6.300000000000001,44.0,False,False,0
False,False,False,5.799999999999997,18.0,False,False,0
False,False,False,1.3000000000000007,72.0,False,False,0
False,False,False,1.0,87.0,False,False,1
False,False,False,1.3999999999999986,72.0,False,False,0
False,False,False,1.7000000000000028,83.0,False,False,1
False,False,False,3.599999999999998,49.0,False,False,0
False,False,False,3.5,56.0,False,False,1
False,False,False,4.9,43.0,False,False,0
False,False,False,1.2999999999999972,79.0,False,False,1
False,False,False,8.899999999999999,13.0,False,False,0
False,False,False,6.199999999999999,43.0,False,False,0
False,False,False,6.0,42.0,False,False,0
False,False,False,6.300000000000001,70.0,False,False,0
False,False,False,1.6000000000000014,61.0,False,False,0
False,False,False,7.800000000000001,26.0,False,True,1
False,False,False,1.700000000000001,68.0,False,False,0
False,False,False,2.8000000000000007,69.0,False,False,0
False,False,False,8.100000000000001,13.0,False,True,0
False,False,False,3.8999999999999986,58.0,False,False,1
False,False,False,-5.300000000000001,76.0,False,True,1
False,False,False,13.399999999999999,14.0,False,False,0
False,False,False,3.8999999999999986,41.0,False,False,0
False,False,False,10.9,29.0,False,False,0
False,False,False,3.700000000000001,50.0,False,False,1
False,False,False,0.9000000000000004,99.0,False,False,1
False,False,False,2.6999999999999993,57.0,False,False,0
False,False,False,5.399999999999999,39.0,False,False,0
False,False,False,4.5,51.0,False,False,0
False,False,False,3.1999999999999957,60.0,False,False,0
False,False,False,3.799999999999997,47.0,False,False,0
False,False,False,9.3,45.0,False,False,0
False,False,False,8.100000000000001,52.0,False,False,0
False,False,False,7.5,28.0,False,True,0
False,False,False,3.6000000000000014,52.0,False,False,0
False,False,False,0.5999999999999979,58.0,False,False,0
False,False,False,7.100000000000001,29.0,False,False,0
False,False,False,4.4,45.0,False,False,0
False,False,False,3.700000000000001,39.0,False,False,0
False,False,False,14.9,34.0,False,False,0
False,False,False,11.8,19.0,False,False,0
False,False,False,1.8999999999999986,87.0,False,False,1
False,False,False,2.5,56.0,False,False,0
False,False,False,1.5,70.0,False,False,0
False,False,False,-1.1000000000000014,85.0,False,True,1
False,False,False,8.2,16.0,False,False,0
False,False,False,0.8000000000000007,76.0,False,False,0
False,False,False,5.700000000000003,31.0,False,False,0
False,False,False,1.0,57.0,False,False,1
False,False,False,4.100000000000001,71.0,False,False,0
False,False,False,-1.5,70.0,False,False,1
False,False,False,4.300000000000004,15.0,False,False,0
False,False,False,5.699999999999999,37.0,False,True,0
False,False,False,6.399999999999999,36.0,False,False,0
False,False,False,2.8999999999999986,47.0,False,False,0
False,False,False,6.0,51.0,False,False,0
False,False,False,2.1999999999999993,42.0,False,False,0
False,False,False,3.1000000000000014,55.0,True,True,0
False,False,False,0.10000000000000142,56.0,False,False,0
False,False,False,5.699999999999999,16.0,False,False,0
False,False,False,8.900000000000002,38.0,False,False,0
False,False,False,16.400000000000002,9.0,False,False,0
False,False,False,2.8000000000000007,67.0,False,False,0
False,False,False,7.0,63.0,False,False,0
False,True,False,1.6000000000000014,61.0,False,False,1
False,False,False,1.5,50.0,False,False,0
False,False,False,7.899999999999999,31.0,False,False,0
False,False,False,3.6999999999999993,26.0,False,False,0
False,False,False,3.599999999999998,63.0,False,False,0
False,False,False,-0.29999999999999716,58.0,False,False,0
False,False,False,10.100000000000001,25.0,False,False,0
False,False,False,7.399999999999999,58.0,False,False,0
False,False,False,2.9000000000000004,56.0,False,False,0
False,False,False,0.3999999999999986,79.0,False,True,1
False,False,False,8.5,20.0,False,False,0
False,False,False,2.5,51.0,False,False,0
False,False,False,5.099999999999998,33.0,True,True,0
False,False,False,9.9,26.0,False,False,0
False,False,False,1.4000000000000004,64.0,False,False,0
False,False,False,2.3999999999999986,69.0,True,False,1
False,False,False,1.8999999999999986,64.0,False,False,0
False,False,False,0.5999999999999996,95.0,False,False,1
False,True,False,8.899999999999999,49.0,False,False,0
False,False,False,10.800000000000004,16.0,False,False,0
False,False,False,3.200000000000003,15.0,False,False,0
False,False,False,9.600000000000001,41.0,False,False,0
False,False,False,9.5,55.0,False,False,0
False,False,False,8.599999999999998,21.0,False,False,1
False,False,False,6.3999999999999995,58.0,False,False,0
False,False,False,7.5,31.0,False,False,0
False,False,False,1.5,52.0,False,False,0
False,False,False,6.299999999999999,81.0,False,True,1
False,False,False,0.6999999999999993,76.0,False,False,1
False,False,False,4.699999999999999,44.0,False,False,0
False,False,False,9.2,28.0,False,False,0
False,False,False,4.0,60.0,False,True,1
False,False,False,0.5,53.0,False,False,0
False,False,False,4.199999999999999,64.0,False,False,0
False,False,False,3.3000000000000007,30.0,False,False,1
False,False,False,3.3000000000000007,64.0,False,False,1
False,False,False,7.299999999999999,47.0,False,False,0
False,False,False,6.5,54.0,False,False,0
False,False,False,1.7000000000000028,49.0,False,False,0
False,False,False,5.200000000000003,47.0,False,False,0
False,False,False,0.5,37.0,False,False,0
False,False,False,1.3999999999999986,81.0,False,False,1
False,False,False,4.500000000000001,61.0,False,False,0
False,False,False,10.399999999999999,38.0,False,False,0
False,False,False,7.699999999999999,19.0,True,False,0
False,False,False,4.400000000000002,44.0,False,False,0
False,False,False,2.7,58.0,False,False,0
False,False,False,9.299999999999997,15.0,False,False,0
False,False,False,1.4000000000000021,42.0,False,False,0
False,False,False,2.0,74.0,False,False,0
False,False,False,10.5,16.0,False,False,0
False,False,False,3.5999999999999996,52.0,False,False,0
False,False,False,3.3999999999999986,53.0,False,False,0
False,False,False,5.1,37.0,False,False,0
False,False,False,8.299999999999999,41.0,False,False,0
False,False,False,7.200000000000001,55.0,False,False,1
False,False,False,4.0,38.0,False,False,0
False,False,False,2.8000000000000007,68.0,False,False,1
False,False,False,5.400000000000002,54.0,False,False,0
False,False,False,-1.9000000000000021,94.0,False,False,1
False,False,False,8.3,40.0,False,False,0
False,False,False,11.0,32.0,False,False,0
False,False,False,1.4000000000000021,68.0,False,False,0
False,False,False,0.7000000000000011,61.0,False,False,0
False,False,False,4.5,47.0,False,False,0
False,False,False,5.4,51.0,False,False,0
False,False,False,4.0,33.0,False,False,0
False,False,False,2.4000000000000004,43.0,False,False,0
False,False,False,1.2000000000000028,80.0,False,False,0
False,False,False,1.3000000000000007,61.0,False,False,1
False,False,False,4.5,58.0,False,False,0
False,False,False,9.7,26.0,False,False,0
False,False,False,4.399999999999999,79.0,False,False,1
False,False,False,0.5,55.0,False,False,0
False,False,False,5.300000000000001,53.0,False,False,0
False,False,False,6.600000000000001,12.0,False,False,0
False,False,False,7.099999999999998,43.0,False,False,0
False,False,False,0.10000000000000142,54.0,False,False,0
False,False,False,2.1000000000000014,65.0,False,False,0
False,False,False,5.099999999999998,44.0,False,False,0
False,False,False,6.6,50.0,False,False,0
False,False,False,2.6999999999999993,25.0,False,False,0
False,False,False,6.699999999999999,56.0,False,False,0
False,False,False,0.29999999999999893,92.0,False,False,0
False,False,False,6.199999999999999,62.0,False,False,0
False,False,False,2.6999999999999993,78.0,False,False,1
False,False,False,5.1,65.0,False,False,1
False,False,False,9.0,17.0,False,False,0
False,False,False,9.8,12.0,False,False,0
False,False,False,9.7,14.0,False,False,0
False,False,False,12.900000000000002,34.0,False,True,0
False,False,False,1.3999999999999986,77.0,False,False,1
False,False,False,8.000000000000002,42.0,False,False,0
False,False,False,3.6000000000000005,78.0,False,False,1
False,False,False,9.899999999999999,55.0,False,False,0
False,False,False,2.0,52.0,False,False,0
False,False,False,7.200000000000001,49.0,False,False,0
False,False,False,0.7999999999999989,87.0,False,False,1
False,False,False,7.899999999999999,20.0,False,False,0
False,False,False,5.200000000000001,46.0,False,False,1
False,False,False,2.6999999999999993,49.0,False,False,0
False,False,False,4.499999999999998,71.0,False,False,0
False,False,False,-0.40000000000000036,80.0,False,False,0
False,False,False,5.699999999999999,30.0,False,True,0
False,False,False,3.1999999999999993,54.0,False,False,0
False,False,False,-5.800000000000001,72.0,False,False,1
False,False,False,2.1000000000000014,57.0,False,False,0
False,False,False,5.600000000000001,32.0,False,False,0
False,False,False,2.599999999999998,64.0,False,True,0
False,False,False,6.0,17.0,False,False,0
False,False,False,7.0,36.0,False,False,0
False,False,False,6.100000000000001,59.0,False,False,0
False,False,False,1.8000000000000007,62.0,False,False,1
False,False,False,1.8000000000000007,59.0,False,False,1
False,False,False,-0.3000000000000007,57.0,False,False,1
False,False,False,9.0,31.0,False,False,0
False,False,False,6.100000000000001,5.0,False,False,0
False,False,False,16.5,13.0,False,True,0
False,False,False,2.0,98.0,False,False,1
False,False,False,4.700000000000001,49.0,False,False,1
False,False,False,0.1999999999999993,79.0,False,False,1
False,False,False,6.199999999999999,17.0,False,False,0
False,False,False,2.8999999999999986,52.0,False,False,0
False,False,False,0.9000000000000021,66.0,False,False,0
False,False,False,1.0,89.0,False,False,0
False,False,False,9.3,47.0,False,False,0
False,False,False,5.6,61.0,False,False,0
False,False,False,2.799999999999999,75.0,False,False,0
False,False,False,3.6999999999999993,38.0,False,False,0
False,False,False,-1.1000000000000014,60.0,False,False,1
False,False,False,0.5999999999999979,66.0,False,False,1
False,False,False,8.099999999999998,32.0,False,False,0
False,False,True,2.9000000000000004,73.0,False,False,1
False,False,False,5.199999999999999,34.0,False,False,0
False,False,False,7.999999999999998,42.0,False,True,0
False,False,False,0.3999999999999986,74.0,False,False,1
False,False,False,3.0,67.0,False,False,0
False,False,False,0.0,97.0,False,False,1
False,False,False,6.0,62.0,False,False,0
False,False,False,1.8000000000000007,87.0,False,False,1
False,False,False,1.5999999999999979,43.0,False,False,0
False,False,False,2.900000000000002,72.0,False,False,0
False,False,False,0.6999999999999993,82.0,False,False,1
False,False,False,0.1999999999999993,94.0,False,False,1
False,False,False,-3.3000000000000007,43.0,False,False,0
False,False,False,2.6999999999999993,60.0,False,False,0
False,False,False,1.8999999999999986,89.0,False,False,1
False,False,False,4.5,49.0,False,False,1
False,False,False,5.6,49.0,False,False,0
False,False,False,8.599999999999998,30.0,False,False,0
False,False,False,2.4000000000000004,73.0,False,False,1
False,False,False,0.6000000000000014,71.0,False,False,1
False,False,False,3.6000000000000014,36.0,False,False,0
False,False,False,3.1999999999999993,39.0,False,False,0
False,False,False,3.1999999999999993,56.0,False,False,0
False,False,False,6.0,34.0,True,False,0
False,False,False,0.5,74.0,False,False,1
False,False,False,0.3999999999999986,99.0,False,False,1
False,False,False,-0.8000000000000007,62.0,False,False,0
False,False,False,-0.6000000000000014,91.0,False,False,1
False,False,False,7.299999999999997,13.0,False,False,0
False,False,True,3.6999999999999993,22.0,False,False,0
False,False,False,-1.8000000000000007,85.0,False,True,1
False,False,True,-1.2999999999999972,34.0,False,False,0
False,False,False,1.8000000000000007,81.0,False,False,1
False,False,False,8.600000000000001,23.0,False,False,0
False,False,False,4.799999999999999,39.0,False,False,0
True,False,False,9.400000000000002,60.0,False,False,0
False,False,False,3.1000000000000014,62.0,False,False,1
False,False,True,8.299999999999999,53.0,False,False,0
False,False,False,9.599999999999998,17.0,False,False,0
False,False,False,9.400000000000002,41.0,False,False,0
False,False,False,5.800000000000001,21.0,False,False,0
False,False,False,8.8,44.0,False,False,0
False,False,False,7.0,31.0,False,False,0
False,False,False,9.3,44.0,False,False,0
False,False,False,6.600000000000001,19.0,False,False,0
False,False,False,6.3999999999999995,67.0,False,False,1
False,False,False,3.6000000000000014,64.0,False,True,1
False,False,False,3.2,53.0,False,False,0
False,False,False,5.4,45.0,False,False,0
False,False,False,1.1000000000000014,71.0,False,True,1
False,False,False,1.8999999999999986,75.0,False,False,0
False,False,False,1.0,62.0,False,False,1
False,False,False,0.0,86.0,False,False,1
False,False,False,6.5,43.0,False,False,1
False,False,False,0.8999999999999986,75.0,False,False,1
False,False,False,1.0,75.0,False,False,1
False,False,False,2.4000000000000004,73.0,False,False,1
False,False,False,-1.1999999999999993,79.0,False,False,0
False,False,False,1.4000000000000021,59.0,False,True,0
False,False,False,7.5,35.0,False,False,0
False,False,False,7.200000000000001,38.0,False,False,0
False,False,False,2.8000000000000007,70.0,False,False,0
False,False,False,-1.2000000000000028,81.0,False,False,0
False,False,False,3.0,51.0,False,False,0
False,False,False,4.0,52.0,False,False,0
False,False,False,4.300000000000001,81.0,False,False,0
False,False,False,3.700000000000003,42.0,False,False,1
False,False,False,9.599999999999998,34.0,False,False,0
False,False,False,10.2,42.0,False,False,0
False,False,False,11.2,23.0,False,False,0
False,False,False,0.3000000000000007,64.0,False,False,0
False,False,False,1.8999999999999986,48.0,False,False,0
False,False,False,9.900000000000002,25.0,False,False,0
False,False,False,2.3999999999999986,62.0,False,False,0
False,False,False,2.400000000000002,69.0,True,True,0
False,False,False,9.100000000000001,31.0,False,False,1
False,False,False,10.799999999999999,37.0,False,False,0
False,False,False,5.5,36.0,False,False,0
False,False,False,7.5,57.0,False,False,0
False,False,False,7.0,4.0,False,False,0
False,False,False,4.199999999999999,48.0,False,False,0
False,False,True,8.7,46.0,False,False,0
False,False,False,1.5,60.0,False,False,0
False,False,False,9.5,17.0,False,True,0
False,False,False,10.100000000000001,27.0,False,False,0
False,False,False,6.400000000000002,20.0,False,False,0
False,False,False,3.1999999999999993,62.0,False,False,0
False,False,False,5.800000000000001,43.0,False,False,0
False,False,False,7.9,29.0,False,False,0
False,False,False,8.899999999999999,12.0,False,False,0
False,False,False,10.5,33.0,False,False,0
False,False,False,7.900000000000002,55.0,False,False,1
False,False,False,0.7999999999999972,99.0,False,False,1
False,False,False,3.0999999999999996,50.0,False,False,0
False,False,False,2.3999999999999986,59.0,False,False,0
False,False,False,3.0999999999999996,50.0,False,False,1
False,False,False,1.8999999999999986,68.0,False,False,1
False,False,False,0.1999999999999993,66.0,False,False,0
False,False,False,8.100000000000001,19.0,False,True,0
False,False,False,2.3999999999999986,56.0,False,False,0
False,False,True,7.699999999999999,25.0,False,False,0
False,False,False,6.800000000000001,21.0,False,False,0
False,False,False,1.5,77.0,False,True,0
False,False,False,2.1000000000000005,80.0,False,False,1
False,False,False,4.199999999999999,57.0,False,False,0
False,False,False,7.399999999999999,64.0,False,False,1
False,False,False,0.6000000000000014,90.0,False,False,1
False,False,False,1.1000000000000014,72.0,False,False,0
False,False,False,0.5999999999999979,74.0,False,False,0
False,False,False,9.900000000000002,34.0,False,False,0
False,False,False,5.600000000000001,16.0,False,False,0
False,False,False,5.199999999999999,52.0,False,False,0
False,False,False,1.8999999999999986,62.0,False,False,0
False,False,False,0.0,67.0,False,False,1
False,True,False,4.900000000000002,12.0,False,False,0
False,False,False,1.8999999999999986,65.0,False,False,0
False,True,False,9.4,40.0,False,False,0
False,False,False,1.1999999999999993,89.0,False,False,1
False,False,False,4.0,77.0,False,False,1
False,False,True,4.100000000000001,17.0,False,False,0
False,True,False,4.799999999999999,16.0,False,False,0
False,False,False,7.8999999999999995,43.0,False,False,0
False,False,False,7.700000000000003,50.0,False,False,0
False,False,False,4.0,36.0,False,False,1
False,False,False,5.399999999999999,64.0,False,False,0
False,False,False,8.8,58.0,False,True,0
False,False,False,1.0,72.0,False,False,0
False,False,False,7.399999999999999,18.0,False,False,0
False,False,False,3.6999999999999993,37.0,False,False,0
False,False,False,-0.3000000000000007,72.0,False,False,1
False,False,False,3.8999999999999986,26.0,False,False,0
False,False,False,6.799999999999997,42.0,False,True,0
False,False,False,4.200000000000003,46.0,False,False,0
False,False,False,2.8000000000000007,65.0,False,False,1
False,False,False,4.300000000000001,35.0,False,False,0
False,False,False,-1.6000000000000014,87.0,False,False,1
False,False,False,5.0,19.0,False,True,1
False,False,False,10.2,21.0,False,False,0
False,False,False,2.3000000000000007,58.0,False,False,0
False,False,False,4.299999999999999,60.0,False,False,0
True,False,False,3.200000000000001,71.0,False,False,1
False,False,False,7.899999999999999,21.0,True,False,0
False,False,False,6.700000000000003,16.0,False,False,0
False,False,False,2.3,96.0,False,False,1
False,False,False,4.699999999999999,54.0,False,False,0
False,False,False,8.2,35.0,False,False,1
False,False,False,1.5999999999999979,39.0,False,False,0
False,False,False,8.400000000000002,32.0,False,False,0
False,False,False,5.4,55.0,False,False,0
False,True,False,5.899999999999999,30.0,False,False,0
False,False,False,5.100000000000001,55.0,False,False,0
False,False,False,4.199999999999999,48.0,False,False,1
False,False,False,0.40000000000000036,65.0,False,False,1
False,False,False,6.4,47.0,False,False,0
False,False,False,6.499999999999999,71.0,False,False,0
False,False,False,1.6999999999999993,87.0,False,False,1
False,False,False,2.1999999999999993,54.0,False,False,1
False,False,False,7.300000000000001,51.0,False,False,0
False,False,False,2.0,56.0,False,False,0
False,False,False,-1.299999999999999,97.0,False,False,1
False,False,False,6.699999999999999,18.0,False,False,0
False,False,False,6.800000000000001,64.0,False,True,0
False,False,False,11.400000000000002,14.0,False,False,0
False,False,False,2.1000000000000014,90.0,False,False,1
False,False,False,3.5999999999999996,82.0,False,False,0
False,False,True,-1.799999999999999,79.0,False,False,1
False,False,False,2.299999999999997,62.0,False,False,0
False,False,False,4.300000000000001,64.0,False,False,0
False,False,False,1.8999999999999995,65.0,False,False,0
False,False,False,7.100000000000001,17.0,False,False,0
False,False,False,8.1,18.0,False,False,0
False,False,False,1.6999999999999993,65.0,False,False,0
False,False,False,0.1999999999999993,66.0,True,False,1
False,False,False,0.10000000000000142,34.0,False,False,0
False,False,False,11.5,32.0,False,False,0
False,False,False,-3.0,70.0,False,False,1
False,False,False,7.700000000000001,62.0,False,False,0
False,False,False,6.5,9.0,False,False,0
False,False,False,3.8000000000000007,61.0,False,False,0
False,False,False,4.100000000000001,55.0,False,False,0
False,False,False,3.6999999999999993,66.0,False,False,0
False,False,False,3.9000000000000004,42.0,False,False,0
False,False,False,3.8999999999999986,64.0,False,False,0
False,False,False,3.0,71.0,False,False,0
False,False,False,1.1000000000000014,92.0,False,False,1
False,False,False,3.700000000000001,65.0,False,True,0
False,False,False,2.7,68.0,False,False,0
True,False,False,3.0999999999999996,89.0,False,False,0
False,False,False,3.3000000000000007,85.0,True,False,1
False,False,False,7.199999999999999,87.0,False,False,0
False,False,False,6.6000000000000005,63.0,False,False,0
False,False,False,8.799999999999997,12.0,False,False,0
False,False,False,2.700000000000001,45.0,False,False,0
False,True,False,3.6999999999999993,69.0,False,False,0
False,False,False,5.800000000000001,50.0,False,False,0
False,False,False,5.299999999999997,52.0,False,False,0
False,False,False,8.7,45.0,False,False,0
False,False,False,3.8999999999999986,40.0,False,False,1
False,False,False,0.3000000000000007,56.0,False,False,0
False,False,False,3.5999999999999996,44.0,False,False,0
False,False,False,-1.1999999999999993,84.0,False,False,1
False,False,False,2.8000000000000007,56.0,False,False,0
False,False,False,3.8000000000000007,51.0,False,False,0
False,True,False,8.200000000000001,31.0,False,False,0
False,False,True,10.5,18.0,False,False,0
False,False,False,3.099999999999998,78.0,False,False,1
False,False,False,4.100000000000001,38.0,False,False,0
False,False,False,4.800000000000001,18.0,False,False,0
False,False,False,3.799999999999999,66.0,False,False,0
False,False,False,1.8000000000000007,44.0,False,False,0
False,False,False,0.40000000000000036,70.0,False,False,1
False,False,False,7.200000000000001,31.0,False,False,1
False,False,False,10.200000000000001,46.0,False,False,1
False,False,False,1.7999999999999972,38.0,False,False,0
False,False,False,2.599999999999998,75.0,False,False,0
False,False,False,8.5,7.0,False,False,0
False,False,False,3.6999999999999993,67.0,False,False,0
False,False,False,5.200000000000001,65.0,False,False,0
False,False,False,6.900000000000002,73.0,False,True,1
False,False,False,2.6999999999999993,72.0,False,False,1
False,False,False,5.700000000000001,41.0,False,False,0
